logFC	AveExpr	t	P.Value	adj.P.Val	B	GB_ACC	ID	UG_CLUSTER	DESCRIPTION	GENE_SYMBOL	display_label	deg_class
-0.440593918369209	-0.486936978336298	-3.90273060219033	0.00143722076253685	0.177251565572259	-0.880242754316579	N36232	10005	Hs.445740	Zinc finger protein 354C	ZNF354C	ZNF354C	Not_significant
-0.571951005102375	-0.596498916496733	-3.92094916143438	0.00145394668476992	0.177251565572259	-0.882204055363775	N32949	9909	Hs.592775	CDNA FLJ39585 fis, clone SKMUS2006633	NA	N32949	Not_significant
-0.403343463892938	-0.405344556911079	-3.89552363009063	0.00145839841420087	0.177251565572259	-0.893361626589165	AA670155	6572	Hs.471818	GPI-anchored membrane protein 1	GPIAP1	GPIAP1	Not_significant
-0.721744168483099	-0.725406712760598	-4.06284473936084	0.00146325478049389	0.177251565572259	-0.848005257620216	AA194043	2390	Hs.654542	Bradykinin receptor B2	BDKRB2	BDKRB2	Not_significant
-0.428179769919818	-0.453808155797197	-3.87802369207778	0.00151114754094502	0.181155469561114	-0.925229522371838	AA410440	3051	Hs.153863	SMAD family member 6	SMAD6	SMAD6	Not_significant
-0.399108203548257	-0.393647778839297	-3.87436165743811	0.00152242808719366	0.181155469561114	-0.931900423972318	AA677960	6672	Hs.230601	DnaJ (Hsp40) homolog, subfamily C, member 19	DNAJC19	DNAJC19	Not_significant
-0.431078074655125	-0.411218977376314	-3.85581782047466	0.00158518344127333	0.185723244189123	-0.967646214723929	AA465653	5059	Hs.411480	Ancient ubiquitous protein 1	AUP1	AUP1	Not_significant
-0.533228787071578	-0.533056557631142	-3.87243175762151	0.00159111581690314	0.185723244189123	-0.964322277441462	R71400	12569	Hs.500013	DnaJ (Hsp40) homolog, subfamily B, member 12	DNAJB12	DNAJB12	Not_significant
-0.328646201469732	-0.323014701816148	-3.84614156391446	0.00161226721492847	0.185723244189123	-0.983332137650623	AA701289	6904	Hs.175322	CDNA FLJ34165 fis, clone FCBBF3014770	NA	AA701289	Not_significant
-0.340620506594888	-0.335628258186278	-3.84294111400622	0.00162278904549654	0.185723244189123	-0.989167731815282	AA864479	7567	Hs.422990	Proteasome (prosome, macropain) subunit, beta type, 5	PSMB5	PSMB5	Not_significant
